route,flight_hour,flight_day,trip_type,sales_channel,num_passengers,purchase_lead,length_of_stay,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
HNDPEN,16,Sun,RoundTrip,Internet,1,54,18,1,1,0,7.57,1
HNDPEN,2,Fri,RoundTrip,Internet,1,129,88,1,0,0,7.57,0
HNDPEN,14,Tue,RoundTrip,Internet,1,173,20,1,0,0,7.57,1
HNDPEN,11,Sun,RoundTrip,Internet,1,101,30,1,1,1,7.57,0
HNDPEN,8,Fri,RoundTrip,Internet,1,61,43,0,1,1,7.57,0
HNDPEN,9,Wed,RoundTrip,Internet,1,42,48,1,1,1,7.57,0
HNDPEN,6,Wed,RoundTrip,Internet,1,34,28,1,0,0,7.57,0
HNDPEN,9,Sat,RoundTrip,Internet,1,112,35,1,0,1,7.57,0
HNDPEN,15,Wed,RoundTrip,Internet,1,124,55,1,0,1,7.57,0
HNDPEN,9,Sun,RoundTrip,Internet,1,120,55,1,0,0,7.57,0
HNDPEN,4,Thu,RoundTrip,Internet,2,75,85,0,0,0,7.57,0
HNDPEN,3,Mon,RoundTrip,Internet,1,69,25,0,0,0,7.57,0
HNDPEN,12,Fri,RoundTrip,Internet,1,257,83,1,0,0,7.57,0
HNDPEN,7,Tue,RoundTrip,Internet,2,78,55,0,0,0,7.57,1
HNDPEN,7,Sat,RoundTrip,Internet,1,20,19,0,0,1,7.57,1
HNDPEN,15,Fri,RoundTrip,Internet,1,14,1,0,0,0,7.57,0
HNDPEN,10,Thu,RoundTrip,Internet,1,239,38,1,1,0,7.57,0
HNDPEN,13,Sun,RoundTrip,Internet,1,205,26,1,0,1,7.57,1
HNDPEN,5,Tue,RoundTrip,Internet,2,49,86,1,1,1,7.57,0
HNDPEN,5,Sun,RoundTrip,Internet,2,50,108,1,1,1,7.57,0
HNDPEN,9,Wed,RoundTrip,Internet,2,83,28,0,0,0,7.57,0
HNDPEN,14,Sat,RoundTrip,Mobile,1,18,92,1,1,1,7.57,0
HNDPEN,15,Thu,RoundTrip,Internet,3,70,30,0,0,0,7.57,1
HNDPEN,16,Tue,RoundTrip,Internet,1,65,17,1,1,0,7.57,0
HNDPEN,22,Sat,RoundTrip,Internet,2,303,37,1,1,0,7.57,0
HNDPEN,10,Sat,RoundTrip,Internet,1,21,20,1,0,1,7.57,0
HNDPEN,0,Sun,RoundTrip,Internet,2,217,22,1,1,0,7.57,0
HNDPEN,14,Wed,RoundTrip,Internet,1,184,23,1,0,1,7.57,0
HNDPEN,15,Thu,RoundTrip,Internet,1,28,71,1,0,0,7.57,0
HNDPEN,13,Wed,RoundTrip,Internet,2,67,31,1,0,0,7.57,0
HNDPEN,3,Tue,RoundTrip,Internet,1,254,66,1,0,0,7.57,0
HNDPEN,7,Sun,RoundTrip,Internet,2,38,28,0,0,0,7.57,1
HNDPEN,1,Mon,RoundTrip,Internet,1,241,29,1,0,0,7.57,0
HNDPEN,16,Wed,RoundTrip,Internet,1,36,26,1,0,1,7.57,0
HNDPEN,10,Tue,RoundTrip,Internet,1,223,90,1,1,0,7.57,0
HNDPEN,12,Mon,RoundTrip,Internet,1,291,87,1,1,1,7.57,0
HNDPEN,1,Sun,RoundTrip,Internet,1,126,29,1,0,0,7.57,0
HNDPEN,0,Fri,RoundTrip,Mobile,2,45,19,1,1,0,7.57,0
HNDPEN,3,Fri,RoundTrip,Mobile,1,21,20,1,0,0,7.57,0
HNDPEN,9,Tue,RoundTrip,Internet,1,91,34,1,0,1,7.57,0
HNDPEN,8,Sat,RoundTrip,Internet,2,5,1,1,1,1,7.57,0
HNDPEN,8,Sun,RoundTrip,Internet,3,188,27,1,1,0,7.57,0
HNDPEN,8,Sat,RoundTrip,Internet,1,39,18,1,0,1,7.57,0
HNDPEN,9,Tue,RoundTrip,Internet,2,86,19,1,1,1,7.57,1
HNDPEN,5,Sun,RoundTrip,Internet,2,80,36,1,1,0,7.57,0
HNDPEN,17,Sun,RoundTrip,Internet,1,55,22,1,0,0,7.57,1
HNDPEN,23,Wed,RoundTrip,Internet,2,355,42,1,1,1,7.57,0
HNDPEN,16,Tue,RoundTrip,Internet,2,47,99,1,0,0,7.57,0
HNDPEN,15,Mon,RoundTrip,Internet,1,117,28,1,1,1,7.57,0
HNDPEN,12,Wed,RoundTrip,Internet,1,66,88,1,0,1,7.57,0
HNDPEN,8,Mon,RoundTrip,Internet,1,104,23,1,0,0,7.57,0
HNDPEN,8,Mon,RoundTrip,Internet,2,231,37,1,1,0,7.57,0
HNDPEN,10,Sat,RoundTrip,Internet,1,18,91,0,0,0,7.57,0
HNDPEN,5,Sun,RoundTrip,Internet,1,19,19,1,0,0,7.57,1
HNDPEN,16,Sat,RoundTrip,Internet,1,135,24,1,0,1,7.57,1
HNDPEN,0,Thu,RoundTrip,Mobile,1,78,20,0,1,1,7.57,0
HNDPEN,6,Fri,RoundTrip,Internet,2,244,48,0,0,0,7.57,0
HNDPEN,16,Sun,RoundTrip,Internet,1,311,72,1,1,0,7.57,0
HNDPEN,2,Fri,RoundTrip,Internet,1,25,58,1,1,1,7.57,0
HNDPEN,3,Fri,RoundTrip,Internet,2,221,40,1,1,1,7.57,0
HNDPEN,1,Fri,RoundTrip,Internet,1,195,45,1,0,0,7.57,0
HNDPEN,12,Mon,RoundTrip,Internet,2,122,59,1,1,1,7.57,0
HNDPEN,12,Wed,RoundTrip,Internet,2,269,22,1,1,0,7.57,0
HNDPEN,3,Wed,RoundTrip,Internet,2,28,41,0,1,1,7.57,0
HNDPEN,14,Tue,RoundTrip,Internet,2,274,27,1,0,1,7.57,0
HNDPEN,4,Thu,RoundTrip,Internet,1,48,88,1,0,0,7.57,0
HNDPEN,4,Tue,RoundTrip,Internet,1,100,17,1,1,0,7.57,0
HNDPEN,4,Wed,RoundTrip,Internet,1,46,51,0,0,1,7.57,0
HNDPEN,7,Mon,RoundTrip,Internet,1,238,21,1,0,1,7.57,0
HNDPEN,5,Fri,RoundTrip,Internet,2,312,33,1,1,0,7.57,0
HNDPEN,18,Sun,RoundTrip,Internet,1,112,25,0,0,0,7.57,0
HNDPEN,9,Sun,RoundTrip,Mobile,1,59,76,1,0,1,7.57,0
HNDPEN,3,Sat,RoundTrip,Internet,4,185,20,1,1,0,7.57,0
HNDPEN,13,Wed,RoundTrip,Internet,2,128,71,1,1,1,7.57,0
HNDPEN,9,Sun,RoundTrip,Internet,1,110,85,1,0,1,7.57,0
HNDPEN,11,Sat,RoundTrip,Internet,1,101,82,1,0,0,7.57,1
HNDPEN,16,Tue,RoundTrip,Internet,1,112,18,1,1,1,7.57,1
HNDPEN,15,Thu,RoundTrip,Internet,1,62,25,1,0,1,7.57,0
HNDPER,4,Sat,RoundTrip,Internet,1,109,23,0,0,0,7.57,0
HNDPER,22,Sat,RoundTrip,Internet,1,23,50,0,0,0,7.57,1
HNDPER,11,Fri,RoundTrip,Internet,2,10,36,1,1,1,7.57,0
HNDPER,12,Fri,RoundTrip,Internet,1,273,22,1,1,1,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,2,246,22,1,0,0,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,1,42,19,0,0,1,7.57,0
HNDPER,11,Thu,RoundTrip,Internet,1,70,23,1,1,1,7.57,0
HNDPER,18,Mon,RoundTrip,Internet,1,30,28,0,0,1,7.57,0
HNDPER,9,Wed,OneWay,Internet,1,299,17,1,1,0,7.57,1
HNDPER,5,Sun,RoundTrip,Internet,2,31,22,0,0,0,7.57,0
HNDPER,3,Tue,RoundTrip,Internet,1,22,17,1,0,0,7.57,0
HNDPER,4,Thu,RoundTrip,Internet,1,71,29,0,0,0,7.57,0
HNDPER,7,Mon,RoundTrip,Internet,2,183,27,0,0,0,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,1,27,20,1,0,0,7.57,0
HNDPER,7,Sun,RoundTrip,Internet,2,241,19,1,0,1,7.57,0
HNDPER,2,Thu,RoundTrip,Internet,1,109,37,1,0,0,7.57,0
HNDPER,1,Wed,RoundTrip,Internet,1,269,20,1,1,0,7.57,0
HNDPER,9,Tue,OneWay,Internet,1,211,19,1,0,0,7.57,0
HNDPER,4,Sun,OneWay,Internet,1,116,23,0,0,0,7.57,0
HNDPER,0,Mon,RoundTrip,Internet,2,34,21,1,1,1,7.57,0
HNDPER,12,Tue,RoundTrip,Internet,4,50,19,1,0,1,7.57,0
HNDPER,6,Sun,OneWay,Internet,2,288,27,1,1,0,7.57,0
HNDPER,11,Wed,RoundTrip,Internet,1,50,19,1,0,0,7.57,0
HNDPER,8,Fri,RoundTrip,Internet,1,260,37,1,0,0,7.57,0
HNDPER,7,Tue,RoundTrip,Internet,2,100,17,1,0,1,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,1,76,18,1,0,0,7.57,0
HNDPER,15,Mon,RoundTrip,Internet,1,37,32,1,0,0,7.57,0
HNDPER,2,Tue,RoundTrip,Internet,2,254,17,1,1,1,7.57,0
HNDPER,11,Sun,OneWay,Internet,1,84,17,1,0,0,7.57,0
HNDPER,11,Thu,RoundTrip,Internet,1,16,19,1,0,0,7.57,0
HNDPER,11,Tue,RoundTrip,Internet,1,60,18,0,0,0,7.57,0
HNDPER,9,Tue,RoundTrip,Internet,2,158,17,1,1,0,7.57,0
HNDPER,11,Thu,RoundTrip,Internet,2,31,21,1,1,0,7.57,0
HNDPER,20,Thu,RoundTrip,Internet,1,90,17,0,0,0,7.57,0
HNDPER,15,Tue,RoundTrip,Internet,1,28,30,1,1,0,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,1,50,21,1,0,1,7.57,0
HNDPER,1,Fri,RoundTrip,Internet,5,202,23,1,0,0,7.57,0
HNDPER,9,Thu,RoundTrip,Internet,1,4,17,1,0,1,7.57,0
HNDPER,7,Sat,RoundTrip,Mobile,2,226,24,0,1,0,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,1,25,71,1,0,1,7.57,0
HNDPER,13,Sun,OneWay,Internet,2,270,23,1,0,0,7.57,0
HNDPER,11,Sun,RoundTrip,Internet,1,108,38,1,0,0,7.57,0
HNDPER,14,Wed,RoundTrip,Internet,2,112,19,1,1,0,7.57,0
HNDPER,8,Mon,RoundTrip,Internet,2,263,29,0,0,1,7.57,0
HNDPER,4,Thu,RoundTrip,Internet,2,60,22,1,1,1,7.57,0
HNDPER,12,Thu,RoundTrip,Internet,1,173,18,1,1,1,7.57,0
HNDPER,15,Sat,OneWay,Internet,1,105,23,1,0,0,7.57,0
HNDPER,8,Mon,RoundTrip,Internet,1,17,18,1,0,0,7.57,0
HNDPER,12,Wed,RoundTrip,Mobile,1,155,20,1,1,1,7.57,0
HNDPER,12,Fri,OneWay,Internet,1,44,23,1,0,0,7.57,0
HNDPER,10,Sun,OneWay,Internet,4,172,17,1,0,0,7.57,0
HNDPER,11,Tue,RoundTrip,Internet,2,42,23,1,1,1,7.57,0
HNDPER,6,Tue,RoundTrip,Internet,2,102,33,1,0,0,7.57,0
HNDPER,12,Mon,RoundTrip,Internet,2,243,36,0,0,1,7.57,0
HNDPER,12,Mon,RoundTrip,Internet,2,235,17,1,0,0,7.57,0
HNDPER,10,Mon,RoundTrip,Internet,1,78,25,0,1,0,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,1,64,29,0,0,0,7.57,0
HNDPER,10,Sat,RoundTrip,Internet,1,39,18,1,1,1,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,1,16,48,1,0,0,7.57,0
HNDPER,14,Thu,RoundTrip,Internet,1,50,18,1,1,1,7.57,1
HNDPER,1,Thu,RoundTrip,Internet,1,44,17,1,1,1,7.57,1
HNDPER,7,Sat,RoundTrip,Internet,1,129,18,1,0,0,7.57,0
HNDPER,2,Sun,RoundTrip,Internet,1,35,48,1,0,1,7.57,0
HNDPER,3,Mon,CircleTrip,Internet,1,45,72,1,1,1,7.57,0
HNDPER,5,Tue,RoundTrip,Internet,1,91,18,1,1,1,7.57,0
HNDPER,10,Fri,RoundTrip,Internet,2,250,17,1,0,0,7.57,0
HNDPER,7,Mon,RoundTrip,Internet,1,20,30,1,0,0,7.57,0
HNDPER,10,Thu,RoundTrip,Internet,2,234,18,1,1,1,7.57,0
HNDPER,10,Sun,OneWay,Internet,1,388,25,1,1,0,7.57,0
HNDPER,12,Thu,RoundTrip,Internet,1,388,26,1,0,0,7.57,0
HNDPER,6,Fri,RoundTrip,Internet,2,306,18,1,0,0,7.57,1
HNDPER,8,Sat,OneWay,Internet,3,103,23,1,1,1,7.57,0
HNDPER,13,Sun,RoundTrip,Internet,2,90,18,1,1,0,7.57,0
HNDPER,6,Tue,RoundTrip,Internet,2,235,21,1,1,1,7.57,0
HNDPER,5,Sat,RoundTrip,Internet,1,63,91,1,0,1,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,2,52,19,1,0,1,7.57,0
HNDPER,13,Sun,RoundTrip,Internet,1,294,25,0,0,0,7.57,0
HNDPER,6,Thu,RoundTrip,Internet,1,74,20,1,0,0,7.57,0
HNDPER,12,Tue,RoundTrip,Internet,3,146,20,1,1,0,7.57,0
HNDPER,13,Mon,RoundTrip,Internet,4,426,17,1,0,1,7.57,0
HNDPER,15,Mon,RoundTrip,Internet,1,104,46,1,0,1,7.57,0
HNDPER,6,Thu,RoundTrip,Internet,1,39,107,1,0,0,7.57,0
HNDPER,2,Thu,RoundTrip,Internet,1,109,37,1,1,1,7.57,0
HNDPER,7,Sat,RoundTrip,Internet,1,50,38,0,0,1,7.57,0
HNDPER,9,Sun,RoundTrip,Internet,1,65,22,0,0,0,7.57,0
HNDPER,13,Sun,RoundTrip,Internet,1,73,19,0,0,0,7.57,0
HNDPER,14,Wed,RoundTrip,Internet,1,33,20,0,0,0,7.57,0
HNDPER,3,Wed,RoundTrip,Mobile,2,240,19,1,0,0,7.57,0
HNDPER,13,Thu,RoundTrip,Internet,5,299,19,1,0,1,7.57,0
HNDPER,4,Sat,OneWay,Internet,1,158,17,0,0,1,7.57,0
HNDPER,9,Sat,RoundTrip,Internet,1,100,18,1,0,0,7.57,0
HNDPER,6,Wed,RoundTrip,Internet,1,57,26,0,1,0,7.57,0
HNDPER,1,Sun,RoundTrip,Internet,1,306,17,0,1,0,7.57,0
HNDPER,4,Sat,RoundTrip,Mobile,2,214,18,0,0,0,7.57,0
HNDPER,8,Tue,RoundTrip,Mobile,1,149,19,1,0,0,7.57,0
HNDPER,9,Fri,RoundTrip,Internet,2,73,27,1,1,1,7.57,0
HNDPER,13,Fri,RoundTrip,Internet,1,61,19,1,1,1,7.57,0
HNDPER,11,Sun,RoundTrip,Internet,1,114,23,1,0,0,7.57,0
HNDPER,12,Tue,RoundTrip,Internet,2,113,19,1,0,0,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,5,44,22,1,0,1,7.57,0
HNDPER,8,Mon,RoundTrip,Internet,2,215,22,1,1,0,7.57,0
HNDPER,11,Tue,RoundTrip,Internet,2,196,25,1,0,0,7.57,0
HNDPER,3,Thu,OneWay,Internet,1,275,26,1,0,0,7.57,0
HNDPER,10,Sat,RoundTrip,Internet,1,314,17,0,0,0,7.57,0
HNDPER,10,Mon,RoundTrip,Internet,2,127,32,1,0,1,7.57,0
HNDPER,10,Sat,RoundTrip,Internet,1,35,20,1,1,0,7.57,0
HNDPER,12,Sat,RoundTrip,Internet,1,223,26,1,0,0,7.57,0
HNDPER,3,Thu,RoundTrip,Internet,1,46,17,1,1,0,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,1,222,57,1,1,0,7.57,0
HNDPER,10,Sun,RoundTrip,Internet,3,361,17,1,0,1,7.57,0
HNDPER,8,Wed,RoundTrip,Internet,3,264,20,1,1,0,7.57,0
HNDPER,10,Thu,RoundTrip,Internet,1,11,93,0,0,0,7.57,1
HNDPER,10,Wed,RoundTrip,Internet,2,148,17,1,0,0,7.57,0
HNDPER,12,Sun,RoundTrip,Internet,2,243,20,1,0,1,7.57,0
HNDPER,0,Thu,RoundTrip,Mobile,1,175,22,1,1,1,7.57,0
HNDPER,10,Wed,RoundTrip,Internet,2,158,22,1,0,1,7.57,0
HNDPER,7,Tue,RoundTrip,Internet,2,207,19,1,0,0,7.57,0
HNDPER,19,Sat,RoundTrip,Internet,2,293,25,1,1,1,7.57,0
HNDPER,17,Thu,RoundTrip,Internet,2,233,19,1,0,0,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,2,282,24,1,1,0,7.57,0
HNDPER,23,Wed,RoundTrip,Internet,1,20,24,1,1,0,7.57,0
HNDPER,14,Thu,RoundTrip,Internet,2,38,22,1,0,0,7.57,0
HNDPER,7,Thu,RoundTrip,Internet,2,210,33,1,1,1,7.57,0
HNDPER,2,Sat,RoundTrip,Internet,4,243,23,0,1,1,7.57,0
HNDPER,15,Tue,RoundTrip,Internet,3,171,28,1,1,0,7.57,0
HNDPER,13,Mon,RoundTrip,Internet,1,27,18,1,1,0,7.57,0
HNDPER,5,Mon,RoundTrip,Internet,1,23,17,0,1,0,7.57,0
HNDPER,4,Sun,RoundTrip,Internet,1,228,47,0,0,0,7.57,0
HNDPER,7,Fri,RoundTrip,Internet,1,189,21,1,1,1,7.57,0
HNDPER,11,Fri,OneWay,Internet,2,220,18,1,0,0,7.57,0
HNDPER,8,Thu,RoundTrip,Internet,2,60,19,1,0,0,7.57,0
HNDPER,13,Tue,RoundTrip,Internet,1,114,22,1,0,1,7.57,0
HNDPER,7,Fri,RoundTrip,Internet,4,206,32,1,0,0,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,1,36,30,1,1,1,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,1,25,34,1,0,0,7.57,0
HNDPER,8,Tue,RoundTrip,Internet,1,236,22,1,0,0,7.57,0
HNDPER,2,Mon,RoundTrip,Internet,1,237,17,1,0,0,7.57,0
HNDPER,7,Sun,RoundTrip,Internet,2,241,19,1,1,1,7.57,0
HNDPER,13,Fri,RoundTrip,Internet,1,12,21,1,1,1,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,1,148,22,0,0,0,7.57,0
HNDPER,6,Sat,RoundTrip,Internet,4,357,17,1,1,0,7.57,0
HNDPER,3,Thu,OneWay,Internet,2,266,19,1,1,0,7.57,0
HNDPER,8,Sat,RoundTrip,Internet,2,63,19,1,0,0,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,1,309,24,1,0,0,7.57,0
HNDPER,4,Fri,RoundTrip,Internet,2,301,24,1,1,1,7.57,0
HNDPER,5,Thu,RoundTrip,Mobile,1,13,19,1,0,0,7.57,0
HNDPER,4,Mon,RoundTrip,Internet,1,369,20,1,1,0,7.57,0
HNDPER,8,Mon,RoundTrip,Internet,1,50,19,0,1,0,7.57,0
HNDPER,14,Mon,RoundTrip,Mobile,1,28,18,1,1,0,7.57,0
HNDPER,4,Wed,RoundTrip,Internet,2,47,30,1,0,0,7.57,0
HNDPER,13,Wed,RoundTrip,Internet,1,250,22,1,0,0,7.57,0
HNDPER,1,Wed,RoundTrip,Internet,1,26,113,1,0,1,7.57,0
HNDPER,5,Mon,RoundTrip,Mobile,2,212,22,1,1,1,7.57,0
HNDPER,11,Tue,RoundTrip,Internet,1,38,27,1,1,1,7.57,0
HNDPER,12,Thu,RoundTrip,Internet,1,41,19,0,0,1,7.57,0
HNDPER,15,Sat,RoundTrip,Internet,1,127,22,0,0,0,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,2,245,23,1,0,0,7.57,0
HNDPER,11,Sun,RoundTrip,Internet,1,152,17,1,0,0,7.57,0
HNDPER,5,Sat,RoundTrip,Mobile,4,45,35,1,0,1,7.57,0
HNDPER,6,Mon,RoundTrip,Internet,1,169,25,1,1,0,7.57,0
HNDPER,15,Fri,OneWay,Internet,1,59,34,1,0,0,7.57,0
HNDPER,13,Fri,RoundTrip,Internet,2,200,40,1,0,1,7.57,0
HNDPER,9,Sat,RoundTrip,Internet,1,273,20,1,1,0,7.57,0
HNDPER,11,Mon,OneWay,Internet,1,45,24,1,0,0,7.57,0
HNDPER,14,Mon,RoundTrip,Internet,3,42,18,1,1,1,7.57,0
HNDPER,9,Sat,RoundTrip,Internet,2,341,17,1,1,0,7.57,0
HNDPER,10,Mon,RoundTrip,Internet,2,326,22,1,1,1,7.57,0
HNDPER,11,Thu,RoundTrip,Mobile,2,48,19,1,1,0,7.57,0
HNDPER,12,Wed,RoundTrip,Internet,2,236,19,1,0,0,7.57,0
HNDPER,5,Mon,RoundTrip,Internet,1,20,28,1,1,0,7.57,0
HNDPER,20,Tue,RoundTrip,Internet,2,12,35,1,0,1,7.57,0
HNDPER,4,Sun,RoundTrip,Internet,2,262,22,1,0,1,7.57,0
HNDPER,14,Tue,RoundTrip,Internet,1,50,32,1,0,1,7.57,0
HNDPER,13,Tue,RoundTrip,Internet,2,100,64,1,0,0,7.57,0
HNDPER,11,Sun,RoundTrip,Internet,1,114,23,1,0,0,7.57,0
HNDPER,13,Tue,RoundTrip,Internet,2,50,19,1,0,0,7.57,0
HNDPER,16,Tue,RoundTrip,Internet,1,27,23,1,1,0,7.57,0
HNDPER,12,Tue,RoundTrip,Internet,1,50,29,0,0,1,7.57,0
HNDPER,8,Tue,RoundTrip,Internet,1,13,31,1,0,0,7.57,0
HNDPER,6,Mon,RoundTrip,Internet,1,169,25,1,1,0,7.57,0
HNDPER,6,Wed,RoundTrip,Internet,2,57,17,1,1,0,7.57,0
HNDPER,14,Sun,RoundTrip,Internet,1,255,21,0,1,1,7.57,0
HNDPER,15,Sun,OneWay,Internet,3,298,22,1,0,0,7.57,0
HNDPER,8,Fri,RoundTrip,Internet,1,122,28,1,1,1,7.57,0
HNDPER,15,Thu,RoundTrip,Internet,1,277,19,1,1,0,7.57,0
HNDPER,4,Mon,RoundTrip,Internet,1,95,19,1,1,1,7.57,0
HNDPER,15,Fri,RoundTrip,Internet,4,115,17,1,1,1,7.57,0
HNDPER,7,Sat,RoundTrip,Internet,1,235,20,1,0,0,7.57,1
HNDPER,12,Fri,RoundTrip,Internet,1,52,21,1,0,1,7.57,0
HNDPER,9,Wed,RoundTrip,Internet,3,153,19,1,0,0,7.57,1
HNDPER,13,Mon,RoundTrip,Internet,2,188,20,1,0,0,7.57,0
HNDPER,2,Tue,RoundTrip,Internet,1,327,26,1,0,0,7.57,0
HNDPER,15,Fri,RoundTrip,Internet,1,8,30,1,0,1,7.57,0
HNDPER,5,Tue,RoundTrip,Internet,2,324,18,0,0,1,7.57,0
HNDPER,4,Wed,RoundTrip,Internet,1,27,18,1,0,1,7.57,0
HNDPER,10,Wed,RoundTrip,Internet,1,41,41,1,0,0,7.57,0
HNDPER,13,Sat,RoundTrip,Internet,1,46,19,1,1,1,7.57,1
HNDPNH,11,Tue,RoundTrip,Internet,2,23,83,1,1,1,7.57,0
HNDPNH,2,Tue,RoundTrip,Internet,1,17,1,1,0,0,7.57,0
HNDPNH,6,Thu,RoundTrip,Internet,1,13,25,0,0,0,7.57,0
HNDPNH,13,Sun,RoundTrip,Internet,1,7,30,1,0,0,7.57,0
HNDPNH,22,Mon,RoundTrip,Internet,1,21,21,1,0,0,7.57,0
HNDREP,12,Sat,RoundTrip,Internet,1,18,20,1,0,0,7.57,1
HNDREP,5,Sun,RoundTrip,Internet,1,42,31,1,0,0,7.57,0
HNDREP,11,Wed,RoundTrip,Internet,2,312,23,1,1,1,7.57,0
HNDRGN,1,Thu,RoundTrip,Internet,1,36,18,0,0,1,7.57,0
HNDRGN,3,Sat,RoundTrip,Mobile,1,2,25,1,0,1,7.57,0
HNDRGN,1,Mon,RoundTrip,Internet,1,175,25,1,1,1,7.57,0
HNDRGN,14,Sun,RoundTrip,Mobile,1,56,26,0,1,0,7.57,0
HNDRGN,6,Wed,RoundTrip,Internet,2,21,45,1,0,0,7.57,0
HNDRGN,9,Thu,RoundTrip,Internet,1,4,81,1,0,0,7.57,1
HNDSBW,8,Mon,RoundTrip,Internet,2,77,20,1,1,1,7.57,0
HNDSBW,15,Tue,RoundTrip,Internet,1,120,77,1,0,0,7.57,0
HNDSBW,14,Fri,RoundTrip,Internet,1,39,24,1,0,0,7.57,0
HNDSBW,16,Sun,RoundTrip,Internet,1,177,77,1,0,0,7.57,0
HNDSBW,12,Tue,RoundTrip,Internet,1,79,19,1,0,0,7.57,0
HNDSGN,11,Thu,RoundTrip,Internet,1,11,19,1,0,0,7.57,1
HNDSGN,1,Thu,RoundTrip,Internet,1,90,31,0,0,0,7.57,1
HNDSGN,6,Sun,RoundTrip,Mobile,1,130,19,1,1,0,7.57,0
HNDSGN,12,Thu,RoundTrip,Internet,1,25,71,1,0,1,7.57,1
HNDSGN,3,Sun,RoundTrip,Internet,1,66,25,0,0,0,7.57,0
HNDSGN,0,Sat,RoundTrip,Internet,1,3,75,1,1,1,7.57,1
HNDSIN,12,Wed,RoundTrip,Internet,1,19,109,1,0,1,7.57,0
HNDSIN,2,Fri,RoundTrip,Internet,1,39,23,1,0,0,7.57,0
HNDSIN,8,Thu,RoundTrip,Internet,2,77,20,1,0,1,7.57,0
HNDSIN,12,Thu,RoundTrip,Mobile,1,78,1,0,0,0,7.57,0
HNDSIN,8,Sat,RoundTrip,Internet,1,9,1,0,0,0,7.57,1
HNDSIN,5,Mon,RoundTrip,Internet,1,33,1,0,0,0,7.57,0
HNDSIN,17,Sat,RoundTrip,Internet,1,36,20,0,0,0,7.57,0
HNDSIN,15,Thu,RoundTrip,Internet,1,15,23,1,0,0,7.57,0
HNDSIN,12,Sat,RoundTrip,Internet,1,3,21,0,0,0,7.57,0
HNDSIN,22,Wed,RoundTrip,Internet,1,29,1,0,1,0,7.57,0
HNDSIN,18,Sun,RoundTrip,Internet,1,1,79,1,0,0,7.57,0
HNDSIN,2,Fri,RoundTrip,Internet,1,12,30,0,0,0,7.57,1
HNDSIN,9,Thu,RoundTrip,Internet,3,48,18,1,0,1,7.57,0
HNDSIN,9,Thu,RoundTrip,Internet,1,41,27,1,0,0,7.57,0
HNDSIN,9,Thu,RoundTrip,Internet,1,60,19,1,0,0,7.57,0
HNDSIN,3,Fri,RoundTrip,Internet,1,0,1,0,0,0,7.57,0
HNDSIN,14,Wed,RoundTrip,Internet,1,70,25,1,0,1,7.57,0
HNDSIN,12,Thu,RoundTrip,Internet,1,82,21,1,1,1,7.57,1
HNDSIN,4,Sun,RoundTrip,Internet,1,3,1,0,1,0,7.57,0
HNDSIN,4,Thu,RoundTrip,Internet,1,32,18,1,0,0,7.57,1
HNDSIN,18,Wed,RoundTrip,Internet,1,69,23,1,0,1,7.57,0
HNDSIN,13,Sat,RoundTrip,Mobile,1,23,46,1,1,0,7.57,0
HNDSIN,12,Mon,RoundTrip,Internet,1,106,34,1,0,0,7.57,1
HNDSIN,10,Mon,RoundTrip,Internet,1,2,41,1,0,0,7.57,0
HNDSIN,8,Mon,RoundTrip,Internet,1,28,29,0,0,0,7.57,0
HNDSIN,16,Fri,RoundTrip,Internet,1,22,17,0,0,0,7.57,0
HNDSIN,8,Tue,RoundTrip,Internet,1,1,32,1,0,0,7.57,0
HNDSIN,1,Thu,RoundTrip,Internet,1,54,17,0,0,1,7.57,0
HNDSIN,16,Fri,RoundTrip,Internet,1,20,22,1,1,0,7.57,0
HNDSIN,8,Sat,RoundTrip,Internet,1,43,18,1,1,0,7.57,1
HNDSUB,5,Fri,RoundTrip,Internet,1,8,70,1,0,0,7.57,0
HNDSUB,2,Sun,RoundTrip,Internet,1,10,74,1,1,1,7.57,1
HNDSUB,8,Tue,RoundTrip,Internet,1,74,34,1,0,0,7.57,1
HNDSUB,10,Tue,RoundTrip,Mobile,1,22,25,1,1,0,7.57,0
HNDSUB,13,Sat,RoundTrip,Internet,2,13,44,1,0,1,7.57,0
HNDSUB,11,Sun,RoundTrip,Internet,1,8,178,1,0,0,7.57,0
